,pelicula_id,director,titulo_original,recaudacion,fecha_realizacion,presupuesto,ganancia
82370378,52761,René Goscinny,Daisy Town,0.0,1971-11-01,0.0,0.0
82371998,193502,Shinsuke Sato,図書館戦争,0.0,2013-04-26,0.0,0.0
82373294,75634,Tom Clegg,Sharpe's Challenge,0.0,2006-04-23,0.0,0.0
82373806,115873,Kuntaa Nikkil,The Angrez,300000.0,2006-06-02,50000.0,6.0
82373828,42949,Luc Besson,Arthur 3: la guerre des deux mondes,0.0,2010-08-22,70200000.0,0.0
82376276,33787,Gary Nelson,"Get Smart, Again!",0.0,1989-02-26,0.0,0.0
82376888,41241,Hal Needham,Hard Time: Hostage Hotel,0.0,1999-11-14,0.0,0.0
82377032,58625,Chris Fisher,Street Kings 2: Motor City,0.0,2011-07-15,0.0,0.0
82377419,76940,Takanori Tsujimoto,"Hâdo ribenji, Mirî: Buraddi batoru",0.0,2009-07-11,0.0,0.0
82377531,20044,Takanori Tsujimoto,ハード・リベンジ、ミリー,0.0,2008-08-09,0.0,0.0
82377627,12448,Bradley Raymond,The Hunchback of Notre Dame II,0.0,2002-02-05,0.0,0.0
82381659,204342,Yuichi Fukuda,HK/変態仮面,0.0,2013-04-13,0.0,0.0
82381851,20947,Richard Viktorov,Moskva-Kassiopeya,0.0,1973-09-23,0.0,0.0
82382011,347096,Anne K. Black,Mythica: The Darkspore,0.0,2015-06-24,0.0,0.0
82382065,26847,Ron Underwood,Santa Baby,0.0,2006-12-10,0.0,0.0
82382389,60061,Eduardo De Filippo,Napoli milionaria,0.0,1951-04-17,0.0,0.0
82382396,17433,Shigeyasu Yamauchi,ストリートファイターZERO,0.0,1999-12-22,0.0,0.0
82382572,284279,Hallvard Bræin,Børning,0.0,2014-08-24,4000000.0,0.0
82382624,356216,Zackary Adler,The Rise of the Krays,0.0,2015-08-29,2500000.0,0.0
82382741,72720,Andrew Duncan,Hot Wheels Acceleracers: Ignition,0.0,2005-01-08,0.0,0.0
82382885,150213,Kunihiko Yuyama,キュレムVS聖剣士ケルディオ,44057737.0,2012-07-13,0.0,inf
82385885,50087,Kunihiko Yuyama,幻影の覇者 ゾロアーク,0.0,2010-07-10,0.0,0.0
82387289,345468,Josh Forbes,Contracted: Phase II,0.0,2015-07-05,0.0,0.0
82387352,303903,Kunihiko Yuyama,破壊の繭とディアンシー,0.0,2014-07-19,24720400.0,0.0
82387356,350499,Kunihiko Yuyama,ポケモン・ザ・ムービーXY 光輪の超魔神 フーパ,0.0,2015-07-18,150000000.0,0.0
82388085,50506,Michael Scott,Mrs. Miracle,0.0,2009-12-05,0.0,0.0
82399605,42673,Ron Underwood,Santa Baby 2,0.0,2009-12-13,0.0,0.0
82399989,287948,Camille Delamarre,The Transporter Refueled,72629670.0,2015-09-03,25000000.0,2.9051868
82402176,86868,Thomas Gilou,La Vérité si je Mens ! 3,40924982.0,2012-01-31,25496629.0,1.605113444604775
82403440,31359,Thomas Gilou,La Vérité si je Mens ! 2,42700000.0,2001-02-07,12560000.0,3.39968152866242
82404765,50126,Mikael Salomon,Fallen,0.0,2006-07-23,0.0,0.0
82407069,264264,John Woo,太平轮(上),0.0,2014-12-02,40000000.0,0.0
82407145,34204,David Jackson,Return to Halloweentown,0.0,2006-10-20,0.0,0.0
82408045,51836,Mark Rosman,Snow 2: Brain Freeze,0.0,2008-08-08,0.0,0.0
82408369,46169,Stuart Gillard,Twitches Too,0.0,2007-10-12,0.0,0.0
82409905,319341,Martin Bourboulon,Papa ou maman,0.0,2015-02-04,0.0,0.0
82410555,351901,Stephen Reynolds,12 Rounds 3: Lockdown,0.0,2015-09-11,0.0,0.0
82410579,60190,Claudio Fragasso,La casa 5,0.0,1990-01-01,0.0,0.0
82410675,356149,Andrew Jones,Robert the Doll,0.0,2015-08-24,0.0,0.0
82410684,28538,Antonio Margheriti,La morte viene dal pianeta Aytin,0.0,1967-01-18,0.0,0.0
82410696,340382,Shinji Higuchi,進撃の巨人 ATTACK ON TITAN エンド オブ ザ ワールド,0.0,2015-09-01,0.0,0.0
82415896,212162,Akiyuki Shinbo,劇場版 魔法少女まどか☆マギカ[新編]叛逆の物語,12947880.0,2013-10-26,0.0,inf
82415899,212162,Yukihiro Miyamoto,劇場版 魔法少女まどか☆マギカ[新編]叛逆の物語,12947880.0,2013-10-26,0.0,inf
82416130,152044,Akiyuki Shinbo,劇場版 魔法少女まどか☆マギカ[後編] 永遠の物語,0.0,2012-10-13,0.0,0.0
82416133,152044,Yukihiro Miyamoto,劇場版 魔法少女まどか☆マギカ[後編] 永遠の物語,0.0,2012-10-13,0.0,0.0
82416328,19430,Paul May,08/15,0.0,1954-09-30,0.0,0.0
82416376,30921,Pierre David,Scanner Cop,0.0,1994-07-27,0.0,0.0
82416988,329263,Bora Dağtekin,Fack ju Göhte 2,83027924.0,2015-09-10,0.0,inf
82417042,43551,Irving Reis,A Date with the Falcon,0.0,1942-01-16,0.0,0.0
82417062,55612,Stephan Apelgren,Varg Veum - Svarte får,0.0,2011-01-21,0.0,0.0
82417494,40251,Kevin Tenney,Witchboard 2: The Devil's Doorway,168180.0,1993-09-10,0.0,inf
82417542,182131,Yoh Yoshinari,リトルウィッチアカデミア,0.0,2013-03-02,480000.0,0.0
82417670,10645,Ben Verbong,Das Sams,0.0,2001-10-17,0.0,0.0
82417678,459,Ernst Marischka,Sissi - Schicksalsjahre einer Kaiserin,0.0,1957-12-18,0.0,0.0
82418574,457,Ernst Marischka,Sissi,0.0,1955-12-22,0.0,0.0
82418700,40487,Albert Band,Robot Wars,0.0,1993-01-01,0.0,0.0
82420068,38237,Ian Barry,Robo Warriors,0.0,1996-01-01,0.0,0.0
82420554,277967,Wolfgang Murnberger,Das ewige Leben,0.0,2015-03-05,0.0,0.0
82421742,159824,Genndy Tartakovsky,Hotel Transylvania 2,473226958.0,2015-09-21,80000000.0,5.915336975
82423326,204582,Vince Marcello,An American Girl: Saige Paints the Sky,0.0,2013-07-02,0.0,0.0
82423333,86040,Peter Bogdanovich,"To Sir, with Love II",0.0,1996-04-07,0.0,0.0
82423338,339530,Don Michael Paul,Tremors 5: Bloodlines,0.0,2015-10-06,0.0,0.0
82423464,297762,Patty Jenkins,Wonder Woman,820580447.0,2017-05-30,149000000.0,5.507251322147651
82516956,302349,Timo Vuorensola,Iron Sky: The Coming Race,0.0,2018-03-01,18000000.0,0.0
82594716,353616,Trish Sie,Pitch Perfect 3,0.0,2017-12-21,0.0,0.0
82594730,99760,Eloy de la Iglesia,El pico 2,930349.0,1984-11-09,0.0,inf
82594765,338312,Attila Árpa,Argo 2,0.0,2015-04-30,0.0,0.0
82594873,156389,Ray Nazarro ,Runt Page,0.0,1932-04-11,0.0,0.0
82594876,156388,Charles Lamont,The Pie-Covered Wagon,0.0,1932-10-30,0.0,0.0
82594882,80105,Carlos Therón,Fuga de cerebros 2,0.0,2011-12-02,0.0,0.0
82595008,93230,Peter Flinth,Nobels testamente,0.0,2012-03-02,0.0,0.0
82595232,32105,Gerald Thomas,Carry On Jack,0.0,1963-11-01,0.0,0.0
82595247,170759,Til Schweiger,Kokowääh 2,0.0,2013-01-27,0.0,0.0
82595249,170759,Torsten Künstler,Kokowääh 2,0.0,2013-01-27,0.0,0.0
82595431,191975,Harold Cronk,The Adventures of Mickey Matson and the Copperhead Conspiracy,0.0,2012-05-09,0.0,0.0
82595435,158848,Jon García,The Falls,0.0,2012-01-12,0.0,0.0
82595455,60193,Mauro Bolognini,Arrangiatevi!,0.0,1959-01-01,0.0,0.0
82595460,56287,Dino Risi,"Pane, amore e...",0.0,1955-12-22,0.0,0.0
82595480,353595,Rick Morales,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,0.0,2015-08-25,0.0,0.0
82595688,54297,Edward Montagne,McHale's Navy Joins the Air Force,0.0,1965-07-09,0.0,0.0
82595702,70553,Jim Markovic,Sleepaway Camp IV: The Survivor,0.0,1992-03-22,0.0,0.0
82595720,44848,Penelope Spheeris,The Decline of Western Civilization Part III,0.0,1998-01-01,0.0,0.0
82595724,20381,Louis Morneau,The Hitcher II: I've Been Waiting,0.0,2003-07-15,0.0,0.0
82595744,331576,Soi Cheang,杀破狼2,0.0,2015-06-18,0.0,0.0
82600928,38015,Dong-hun Choi,타짜,0.0,2006-09-28,0.0,0.0
82600972,39111,Banjong Pisanthanakun,สี่แพร่ง,0.0,2008-04-25,0.0,0.0
82600974,39111,Parkpoom Wongpoom,สี่แพร่ง,0.0,2008-04-25,0.0,0.0
82600976,39111,Paween Purijitpanya,สี่แพร่ง,0.0,2008-04-25,0.0,0.0
82600978,39111,Youngyooth Thongkonthun,สี่แพร่ง,0.0,2008-04-25,0.0,0.0
82601052,32213,Kang Woo-Suk,공공의 적 2,0.0,2005-01-27,0.0,0.0
82601376,10257,Corey Yuen Kwai,Chin Kei Bin 2 - Fa Tou Tai Kam,0.0,2004-08-12,0.0,0.0
82601380,10257,Patrick Leung,Chin Kei Bin 2 - Fa Tou Tai Kam,0.0,2004-08-12,0.0,0.0
82601760,33338,Ding Sheng,硬汉,0.0,2008-11-28,0.0,0.0
82601952,73897,Ding Sheng,Ying Han 2,0.0,2011-04-01,0.0,0.0
82601965,11175,Terence Hill,Lucky Luke,0.0,1991-07-04,0.0,0.0
82602125,253451,Toshiaki Toyoda,クローズ EXPLODE,0.0,2014-04-12,0.0,0.0
82602177,56549,Aleksandr Rogozhkin,Операция «С новым годом»,0.0,1996-01-01,0.0,0.0
82602205,24889,Felix Chong,竊聽風雲,0.0,2009-07-23,0.0,0.0
82602217,24889,Alan Mak,竊聽風雲,0.0,2009-07-23,0.0,0.0
82606813,137409,Sunny Luk Kim-Ching,寒戰,0.0,2012-11-08,0.0,0.0
82606825,137409,Longmond Leung Lok-Man,寒戰,0.0,2012-11-08,0.0,0.0
82608829,74639,Felix Chong,竊聽風雲 2,0.0,2011-08-18,8000000.0,0.0
82608838,74639,Alan Mak,竊聽風雲 2,0.0,2011-08-18,8000000.0,0.0
82610287,262137,Felix Chong,竊聽風雲 3,0.0,2014-05-30,0.0,0.0
82610335,262137,Alan Mak,竊聽風雲 3,0.0,2014-05-30,0.0,0.0
82651759,162006,Eiichirō Hasumi,BRAVE HEARTS 海猿,0.0,2012-07-12,0.0,0.0
82651775,45303,Law Wing-cheong,暗戰 2,0.0,2001-12-27,0.0,0.0
82651781,45303,Johnnie To,暗戰 2,0.0,2001-12-27,0.0,0.0
82652099,200645,Daniel Auteuil,Marius,0.0,2013-07-09,0.0,0.0
82652151,233639,Katja von Garnier,Ostwind,0.0,2013-03-21,0.0,0.0
82652343,3936,Frank R. Strayer,Blondie Has Servant Trouble,0.0,1940-07-25,0.0,0.0
82652365,222832,Gordon Chan,李碧華鬼魅系列：奇幻夜,0.0,2013-09-20,0.0,0.0
82652366,222832,Kelvin Kwan,李碧華鬼魅系列：奇幻夜,0.0,2013-09-20,0.0,0.0
82652367,222832,Teddy Robin Kwan,李碧華鬼魅系列：奇幻夜,0.0,2013-09-20,0.0,0.0
82652368,222832,Lawrence Ah Mon,李碧華鬼魅系列：奇幻夜,0.0,2013-09-20,0.0,0.0
82652437,146301,Gregory Plotkin,Paranormal Activity: The Ghost Dimension,78096553.0,2015-10-21,10000000.0,7.8096553
82652645,28071,Amando de Ossorio,La noche de las gaviotas,0.0,1975-01-01,0.0,0.0
82652744,292014,Aleksey Tsitsilin,Снежная королева 2: Перезаморозка,0.0,2014-12-12,0.0,0.0
82652872,2734,Robert Markowitz,David,0.0,1997-03-23,15000000.0,0.0
82717384,44296,Kenneth Anger,Fireworks,0.0,1947-01-01,0.0,0.0
82717387,47354,Richard J. Lewis,K-9: P.I.,0.0,2002-07-30,0.0,0.0
82717540,13721,Art Camacho,Half Past Dead 2,0.0,2007-05-11,1500000.0,0.0
82717568,34942,Phil Weinstein,Balto III: Wings of Change,0.0,2004-04-14,0.0,0.0
82717631,62762,Jimmy Wang Yu,Long hu dou,0.0,1970-11-26,0.0,0.0
82717691,135659,Anders Nilsson,Johan Falk: De 107 patrioterna,0.0,2012-10-09,0.0,0.0
82717799,254201,Mikkel Nørgaard,Fasandræberne,0.0,2014-10-02,0.0,0.0
82722767,231001,Damien Leone,All Hallows' Eve,0.0,2013-10-29,0.0,0.0
82722777,60278,Fruit Chan,Xiang Gang you ge He Li Huo,0.0,2001-09-02,0.0,0.0
82723097,17038,David Flores,Lake Placid 2,0.0,2007-04-28,0.0,0.0
82723273,44037,Griff Furst,Lake Placid 3,0.0,2010-08-21,2500000.0,0.0
82726601,135309,Don Michael Paul,Lake Placid: The Final Chapter,0.0,2012-09-29,0.0,0.0
82726681,335462,Wu Jing,Lobo Guerreiro,80000000.0,2015-04-02,12000000.0,6.666666666666667
82727329,45233,Bruno Mattei,Blade Violent - I violenti,0.0,1983-08-31,0.0,0.0
82730401,64931,Kim Suk-Yoon,조선명탐정: 각시투구꽃의 비밀,0.0,2011-01-27,0.0,0.0
82730626,36693,Elvis Restaino,Bloodsport: The Dark Kumite,0.0,1999-03-30,0.0,0.0
82730654,41955,Yegor Konchalovsky,Антикиллер,340312.0,2002-08-01,5000000.0,0.0680624
82730710,63536,Svetlana Druzhinina,"Gardemariny, Vperyod!",0.0,1987-06-06,0.0,0.0
82730934,41979,Edmond Keosayan,Неуловимые мстители,0.0,1966-06-06,0.0,0.0
82731024,74405,Tom Clegg,Sharpe's Company,0.0,1994-01-01,0.0,0.0
82733840,75133,Tom Clegg,Sharpe's Enemy,0.0,1994-06-01,0.0,0.0
82735856,75134,Tom Clegg,Sharpe's Honour,0.0,1994-06-08,0.0,0.0
82736828,312221,Ryan Coogler,Creed,173567581.0,2015-11-25,37000000.0,4.691015702702702
82738012,4728,Jean Girault,Le Gendarme à New York,0.0,1965-10-28,0.0,0.0
82738025,11913,Jean Girault,Le Gendarme en balade,0.0,1970-10-28,0.0,0.0
82738061,4727,Jean Girault,Le Gendarme de Saint-Tropez,0.0,1964-09-08,0.0,0.0
82738125,10516,Jean Girault,Le gendarme et les extra-terrestres,0.0,1979-01-31,0.0,0.0
82738197,75140,Tom Clegg,Sharpe's Regiment,0.0,1996-05-01,0.0,0.0
82738413,57991,Luigi Comencini,"Pane, amore e gelosia",0.0,1954-01-01,0.0,0.0
82738449,45990,Pupi Avati,La rivincita di Natale,0.0,2004-01-30,0.0,0.0
82738469,75532,Roberto Rossellini,Dov'è la libertà...?,0.0,1954-02-25,0.0,0.0
82738629,75142,Tom Clegg,Sharpe's Siege,0.0,1996-05-08,0.0,0.0
82738872,71995,Mario Monicelli,Risate di gioia,0.0,1960-10-21,0.0,0.0
82738880,62034,Mario Monicelli,Totò e Carolina,0.0,1955-03-03,0.0,0.0
82738928,60175,Claude Zidi,Les sous-doués,0.0,1980-04-30,0.0,0.0
82738955,237672,I. V. Sasi,ദേവാസുരം,0.0,1993-04-14,0.0,0.0
82739051,75143,Tom Clegg,Sharpe's Mission,0.0,1996-05-15,0.0,0.0
82739807,10939,Yves Robert,Le retour du grand blond,0.0,1974-11-12,0.0,0.0
82739833,84774,Efrem Pruzhanskiy,Алиса в стране чудес,0.0,1981-01-31,0.0,0.0
82739961,63537,Svetlana Druzhinina,"Vivat, Gardemariny!",0.0,1991-06-06,0.0,0.0
82740201,63538,Svetlana Druzhinina,Gardemariny III,0.0,1992-06-06,0.0,0.0
82740361,65591,Edmond Keosayan,Novye Priklyucheniya Neulovimykh,0.0,1968-06-06,0.0,0.0
82740469,65594,Edmond Keosayan,"Korona Rossiyskoy Imperii, ili Snova Neulovimye",0.0,1971-06-06,0.0,0.0
82740568,59803,Roman Davydov,Маугли,0.0,1973-01-01,0.0,0.0
82740616,253192,Dmitriy Dyachenko,"Быстрее, чем кролики",5279982.0,2014-01-01,3000000.0,1.759994
82740624,19493,Andrew Grieve,Hornblower: The Even Chance,0.0,1998-10-07,0.0,0.0
82740864,83456,Dmitriy Dyachenko,О чём ещё говорят мужчины,17808683.0,2011-12-29,0.0,inf
82740932,19543,Don E. FauntLeRoy,Anacondas: Trail of Blood,0.0,2009-02-27,0.0,0.0
82743092,44951,Michael D. Sellers,Beneath the Blue,0.0,2010-11-16,2500000.0,0.0
82743124,79722,Andrew Cymek,Dark Rising 2:  Summer Strikes Back,0.0,2011-08-09,0.0,0.0
82743284,51411,Charles Lamont,Ma and Pa Kettle Go to Town,0.0,1950-01-04,0.0,0.0
82743292,48300,Chang Cheh,獨臂刀王,0.0,1969-02-28,0.0,0.0
82743315,66160,Hua Shan,Can ku da ci sha,0.0,1978-01-19,0.0,0.0
82743317,66160,Cheng Kang,Can ku da ci sha,0.0,1978-01-19,0.0,0.0
82743555,62071,Ho Meng-Hua,Xue di zi,0.0,1975-02-18,0.0,0.0
82743623,48943,Andrew Lau,98古惑仔之龍爭虎鬥,0.0,1998-01-01,0.0,0.0
82743803,108794,Tom Clegg,Sharpe's Revenge,0.0,1997-05-07,0.0,0.0
82744775,31060,Togan Gökbakar,Recep İvedik,5330000.0,2008-02-22,500000.0,10.66
82744779,31061,Togan Gökbakar,Recep İvedik 2,0.0,2009-02-13,0.0,0.0
82744782,32926,Togan Gökbakar,Recep İvedik 3,0.0,2010-02-12,0.0,0.0
82744785,257343,Togan Gökbakar,Recep İvedik 4,149521495.0,2014-02-20,0.0,inf
82745041,76084,H. Bruce Humberstone,Tarzan's Fight for Life,0.0,1958-08-15,0.0,0.0
82745081,24647,Lasse Åberg,Hälsoresan,0.0,1999-12-25,0.0,0.0
82745097,292177,Jayson Thiessen,My Little Pony: Equestria Girls - Rainbow Rocks,0.0,2014-09-27,0.0,0.0
82745109,292177,Ishi Rudell,My Little Pony: Equestria Girls - Rainbow Rocks,0.0,2014-09-27,0.0,0.0
82749705,349158,Ishi Rudell,My Little Pony: Equestria Girls - Friendship Games,0.0,2015-09-26,0.0,0.0
82751881,336884,Pål Øie,Villmark 2,0.0,2015-10-09,0.0,0.0
82751886,69152,Enzo G. Castellari,Fuga dal Bronx,0.0,1983-09-02,0.0,0.0
82752006,213755,Enzo G. Castellari,Extralarge: Black Magic,0.0,1992-11-22,0.0,0.0
82752546,317953,John Barker,Spud 3: Learning to Fly,0.0,2014-12-16,0.0,0.0
82752582,246594,Emile Edwin Smith,Mega Shark vs. Mecha Shark,0.0,2014-01-28,0.0,0.0
82752852,71744,Q. Allan Brocka,Eating Out: Drama Camp,0.0,2011-07-01,0.0,0.0
82752866,216983,Marija Miletic Dail,Madeline: Lost in Paris,0.0,1999-08-20,0.0,0.0
82752886,331836,Nicolas Benamou,Babysitting 2,0.0,2015-12-02,0.0,0.0
82752889,331836,Philippe Lacheau,Babysitting 2,0.0,2015-12-02,0.0,0.0
82753066,23150,Ei Aoki,劇場版「空の境界」 第一章 俯瞰風景,0.0,2007-12-01,0.0,0.0
82753246,23151,Takuya Nomura,劇場版「空の境界」第二章 殺人考察（前）,0.0,2007-12-29,0.0,0.0
82753318,23153,Mitsuru Obunai,劇場版「空の境界」第三章 痛覚残留,0.0,2008-02-09,0.0,0.0
82753498,23166,Takahiro Miura,劇場版「空の境界」第六章 忘却録音,0.0,2008-12-20,0.0,0.0
82753522,23167,Shinsuke Takizawa,劇場版「空の境界」第七章 殺人考察（後）,0.0,2009-08-08,0.0,0.0
82753542,15706,Todd Stephens,Another Gay Sequel: Gays Gone Wild!,0.0,2008-11-06,0.0,0.0
82753990,103122,Marino Girolami,Pierino contro tutti,0.0,1981-09-19,0.0,0.0
82754026,9048,Ching Siu-Tung,Sien lui yau wan III: Do do do,0.0,1991-07-18,0.0,0.0
82754170,299579,Douglas Barr,Northpole,0.0,2014-11-15,0.0,0.0
82754296,26736,Lev L. Spiro,Wizards of Waverly Place: The Movie,0.0,2009-08-28,0.0,0.0
82754521,30059,Jules Bass,Rudolph's Shiny New Year,0.0,1976-12-10,0.0,0.0
82754523,30059,"Arthur Rankin, Jr.",Rudolph's Shiny New Year,0.0,1976-12-10,0.0,0.0
82754577,334376,Nomura Kazuya,Kôkaku Kidôtai,101203.0,2015-06-20,0.0,inf
82754579,334376,Kazuchika Kise,Kôkaku Kidôtai,101203.0,2015-06-20,0.0,inf
82754657,329833,Ben Stiller,Zoolander 2,55969000.0,2016-02-06,50000000.0,1.11938
82755153,24712,Daniel Lind Lagerlöf,Johan Falk: De fredlösa,0.0,2009-11-04,0.0,0.0
82755169,24713,Daniel Lind Lagerlöf,Johan Falk: Operation Näktergal,0.0,2009-11-03,0.0,0.0
82755185,267048,Daniel Lind Lagerlöf,Pyramiden,0.0,2007-01-01,0.0,0.0
82756400,359983,Howy Parkins,The Lion Guard: Return of the Roar,0.0,2015-11-22,0.0,0.0
82756562,47647,Gordon Chan,逃學威龍,0.0,1991-12-31,0.0,0.0
82756697,89645,William Beaudine,Bowery Buckaroos,0.0,1947-11-22,0.0,0.0
82756769,282069,Takashi Yamazaki,寄生獣,0.0,2014-11-29,0.0,0.0
82757345,282070,Takashi Yamazaki,寄生獣 完結編,0.0,2015-04-25,0.0,0.0
82757777,36771,Ere Kokkonen,Uuno Turhapuro – This Is My Life,0.0,2004-09-10,0.0,0.0
82757784,55776,Spede Pasanen,Uuno Turhapuro – kaksoisagentti,0.0,1987-08-28,0.0,0.0
82757789,62898,Ere Kokkonen,Uuno Turhapuro muuttaa maalle,0.0,1986-08-29,0.0,0.0
82757796,62896,Ere Kokkonen,Uuno Turhapuron muisti palailee pätkittäin,0.0,1983-09-30,0.0,0.0
82757804,62897,Ere Kokkonen,Uuno Turhapuro menettää muistinsa,0.0,1982-09-17,0.0,0.0
82757809,62894,Ere Kokkonen,Uuno Turhapuron Aviokriisi,0.0,1981-10-16,0.0,0.0
82757816,55558,Ere Kokkonen,"Rautakauppias Uuno Turhapuro, presidentin vävy",0.0,1978-08-25,0.0,0.0
82757818,36767,Ere Kokkonen,Häpy Endkö? Eli kuinka Uuno Turhapuro sai niin kauniin ja rikkaan vaimon,0.0,1977-08-26,0.0,0.0
82757823,36766,Ere Kokkonen,Lottovoittaja UKK Turhapuro,0.0,1976-08-27,0.0,0.0
82757828,36765,Ere Kokkonen,Professori Uuno D.G. Turhapuro,0.0,1975-08-29,0.0,0.0
82757831,58074,Camillo Mastrocinque,"Totò, Peppino e i fuorilegge",0.0,1956-12-21,0.0,0.0
82757838,56068,Camillo Mastrocinque,La Banda degli Onesti,0.0,1956-04-12,0.0,0.0
82757856,66177,Camillo Mastrocinque,"Totò, lascia o raddoppia?",0.0,1956-01-01,0.0,0.0
82757866,26028,D.A. Pennebaker,Jimi Plays Monterey,0.0,1986-10-23,0.0,0.0
82757868,26028,Chris Hegedus,Jimi Plays Monterey,0.0,1986-10-23,0.0,0.0
82757970,274167,Sean Anders,Daddy's Home,242786137.0,2015-12-25,50000000.0,4.85572274
82758159,328848,Mark Jean,"Murder, She Baked: A Chocolate Chip Cookie Mystery",0.0,2015-05-02,0.0,0.0
82759023,361751,Kristoffer Tabori,"Murder, She Baked: A Plum Pudding Murder Mystery",0.0,2015-11-15,0.0,0.0
82759359,366630,Mike Rohl,The Bridge,0.0,2015-12-06,0.0,0.0
82759379,140300,Jennifer Yuh Nelson,Kung Fu Panda 3,521170825.0,2016-01-23,145000000.0,3.594281551724138
82759419,140300,Alessandro Carloni,Kung Fu Panda 3,521170825.0,2016-01-23,145000000.0,3.594281551724138
82868179,154738,Noboru Ishiguro,銀河英雄伝説: わが征くは星の大海,0.0,1988-02-06,0.0,0.0
82868575,40800,Jon Hess,Alligator 2 - The Mutation,0.0,1991-12-18,0.0,0.0
82868588,70702,John Rawlins,Dick Tracy Meets Gruesome,0.0,1947-09-26,0.0,0.0
82868764,40246,Jules Bass,Rudolph and Frosty's Christmas in July,0.0,1979-07-01,0.0,0.0
82868767,40246,"Arthur Rankin, Jr.",Rudolph and Frosty's Christmas in July,0.0,1979-07-01,0.0,0.0
82868980,254736,Miguel Gomes,"As Mil e Uma Noites: Volume 1, O Inquieto",0.0,2015-06-24,0.0,0.0
82874650,347201,Hiroyuki Yamashita,BORUTO -NARUTO THE MOVIE-,0.0,2015-08-07,0.0,0.0
82874758,317442,Tsuneo Kobayashi,The Last: Naruto the Movie,0.0,2014-12-06,0.0,0.0
82874893,140054,Takahiro Miki,僕等がいた 前篇,0.0,2012-03-17,0.0,0.0
82874901,129745,Takahiro Miki,僕等がいた 後篇,0.0,2012-04-21,0.0,0.0
82874909,201386,Eric Wirix,F.C. De Kampioenen: Kampioen zijn blijft plezant,7471304.0,2013-12-17,3849796.0,1.9407012735220253
82874921,89145,William Beaudine,Angels' Alley,0.0,1948-03-07,0.0,0.0
82874993,35639,Indra Siera,K3 en het IJsprinsesje,0.0,2006-07-19,0.0,0.0
82875002,111480,André Hunebelle,Furia à Bahia pour OSS 117,0.0,1965-07-02,0.0,0.0
82875418,27548,Greg Lamberson,Slime City,0.0,1988-05-13,50000.0,0.0
82875426,27621,Paul Hoen,The Cheetah Girls: One World,0.0,2008-08-22,0.0,0.0
82876526,349176,Eiichirō Hasumi,映画　暗殺教室,0.0,2015-03-21,0.0,0.0
82878126,60181,Jacques Deray,Borsalino and Co.,0.0,1974-10-23,0.0,0.0
82878288,32643,Peyton Reed,The Love Bug,0.0,1997-11-29,0.0,0.0
82878448,115547,Paul Tanter,The Rise & Fall of a White Collar Hooligan,0.0,2012-05-07,1000000.0,0.0
82879348,135307,Michel Hazanavicius,Derrick contre Superman,0.0,1992-12-23,0.0,0.0
82879352,72054,Rasmus Heide,Alle for én,0.0,2011-02-10,0.0,0.0
82879379,89877,Niels Nørløv Hansen,Klassefesten,0.0,2011-10-13,1000000.0,0.0
82879420,79516,Youichi Mouri,鉄拳 ブラッド・ベンジェンス,0.0,2011-07-26,0.0,0.0
82881004,13274,Tetsuya Nomura,ラストオーダー -ファイナルファンタジーVII-,0.0,2005-09-13,0.0,0.0
82881010,13274,Morio Asaka,ラストオーダー -ファイナルファンタジーVII-,0.0,2005-09-13,0.0,0.0
